object_id,object_guid,task_id,task_guid,wbs_code,task_name,role,ifc_relation
P2_Y02-030,0FRI3iQWnME9NDbKB__$D0,D_shrubs,2lNFjVF3XTvO7rdvjQNo6m,PK.50.40.D,관목 식재 / D구역,OUTPUT,IfcRelAssignsToProduct
P2_Y02-031,2GHMfSDXvSEgtkmQd329S8,D_shrubs,2lNFjVF3XTvO7rdvjQNo6m,PK.50.40.D,관목 식재 / D구역,OUTPUT,IfcRelAssignsToProduct
P2_Y02-032,1AoZsLYl5Q0hmHB2fSQf_W,D_shrubs,2lNFjVF3XTvO7rdvjQNo6m,PK.50.40.D,관목 식재 / D구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-001,0ZPSUhGmPMIudE7R8_GL_L,D_shrubs,2lNFjVF3XTvO7rdvjQNo6m,PK.50.40.D,관목 식재 / D구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-002,22pnxWVNbMRuTUu0s8Ju5R,D_shrubs,2lNFjVF3XTvO7rdvjQNo6m,PK.50.40.D,관목 식재 / D구역,OUTPUT,IfcRelAssignsToProduct
P2_Y05-003,0fONKxQ49V$Aex60nCOkZ2,D_shrubs,2lNFjVF3XTvO7rdvjQNo6m,PK.50.40.D,관목 식재 / D구역,OUTPUT,IfcRelAssignsToProduct
ZONE_D,3$1Stc6JfRHQZHDbAILU6L,D_shrubs,2lNFjVF3XTvO7rdvjQNo6m,PK.50.40.D,관목 식재 / D구역,SCOPE,LCS_WBS.ScopeObjectIds
lawn_D,30SBC5WpHJ3vOz9iiaguLl,D_turf,1xqy6j7lDSUQrwc6EQSc0d,PK.50.50.D,평떼 잔디붙임 / D구역,OUTPUT,IfcRelAssignsToProduct
ZONE_D,3$1Stc6JfRHQZHDbAILU6L,D_turf,1xqy6j7lDSUQrwc6EQSc0d,PK.50.50.D,평떼 잔디붙임 / D구역,SCOPE,LCS_WBS.ScopeObjectIds
green_D,22geK9FJnQrBvkSa8mSioj,D_mulch,3jIwiso2zK08gyhvYvk2yk,PK.50.60.D,수목 하부 멀칭 / D구역,OUTPUT,IfcRelAssignsToProduct
ZONE_D,3$1Stc6JfRHQZHDbAILU6L,D_mulch,3jIwiso2zK08gyhvYvk2yk,PK.50.60.D,수목 하부 멀칭 / D구역,SCOPE,LCS_WBS.ScopeObjectIds
BENCH01,1cBKeX8qvQavDz0lALOOsz,D_bench,1cV9jjJRHIjuIqr2q2nErS,PK.60.10.D,벤치 설치 / D구역,OUTPUT,IfcRelAssignsToProduct
BENCH02,3ZW7a2V_HHyB7uEe0sYGCf,D_bench,1cV9jjJRHIjuIqr2q2nErS,PK.60.10.D,벤치 설치 / D구역,OUTPUT,IfcRelAssignsToProduct
ZONE_D,3$1Stc6JfRHQZHDbAILU6L,D_bench,1cV9jjJRHIjuIqr2q2nErS,PK.60.10.D,벤치 설치 / D구역,SCOPE,LCS_WBS.ScopeObjectIds
PERGOLA01,0e6NF2t6XJ_PKo0bK2HlHe,D_pergola,3Rvg5nVnXUWut1Q3eG$WzC,PK.60.20.D,퍼걸러 설치 / D구역,OUTPUT,IfcRelAssignsToProduct
ZONE_D,3$1Stc6JfRHQZHDbAILU6L,D_pergola,3Rvg5nVnXUWut1Q3eG$WzC,PK.60.20.D,퍼걸러 설치 / D구역,SCOPE,LCS_WBS.ScopeObjectIds
BENCH01,1cBKeX8qvQavDz0lALOOsz,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
BENCH02,3ZW7a2V_HHyB7uEe0sYGCf,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
CHAMBER_D,2icV4is$9TWAu28Oy0KqpE,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
CURB_D,1vu9PieP9JHBCWWvIrMoDn,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-001,19UnKf3ZTMQfBwHarOCGAY,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-002,1KVBzha2fTWx36YZlxFruC,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-003,1EK_2fDcfO_xt2TpAHPtWW,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-004,26Hr2WtizQhOz5LWnyNFVE,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-005,3H0A2HlqXTJRH8_XL5Ozu5,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-006,1AouH4RYvJvQ_hvuDBdGBW,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-007,0moY_eYEfKGgdIiWoO0O1N,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-008,0rDyWfuvHNRw1l$qGsbx4G,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-009,3756lQSr5NYurbLUZNgGb9,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-010,1qaZEMQ5jInwicnhrMFZhb,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-011,0miIjqtkTPJhDUU6saWJPN,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-012,2T8B915TXIigfNz$wxZetq,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-013,19uBlnQgvMg8Gn_anAYAQ4,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-014,2AxRulHYPH$xp15rZ$dbtj,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-015,0osYJtEs5Sbgod4deKoahE,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-016,2IAkCIY$DUSxNvkQRbEImD,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-017,2CCjCsUd5IhvFwiUJt2ajj,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-018,3MSPqxHKPPoeuMNt2rxo1M,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-019,3MWXbq4V5GuwUE0nASlF8n,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-020,3ntOA1hurTSgeIwv2XPgYb,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-021,3QRKInOOHMdO6axKABKzpV,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-022,0i8jfoPVnVfv66xj_BVgw_,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-023,1nQZ7ZgV1HDAtptTHMz60i,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-024,0M_STCtu1HHhnwkyyP81xh,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-025,1oSsFcVCvNyOLUUbWRbZgn,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-026,1lnpOFZEvUW8xp0ueciVA_,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-027,0ZQjG$VzTSYR0vPnJIPxHJ,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-028,1wFQwB9uTKHOb_VjXq8KhC,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-029,0Q01wiuVTKdvE$bhYvVQHE,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-030,0wF4F$v7DNBOzCik2mhtXC,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-031,1ng29UucXRYfR6dKQy201V,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-032,1BLI$XFK5KZPMkmZXIYPWh,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-033,3BwmWztm9IoxgYBoH861xH,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-034,2wl8HyhinORAerNegojv67,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-035,32jPPUosTGIOk4jC$7PxnR,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-036,1U8eZd8Y9IoAafZ8E32OmH,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-037,10k7kijNjNhQtof38cIO7b,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-038,2LEc2EUifTbQJtY3iEOYWj,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-039,32f4sEM6zPUuCn6CyfslJs,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-040,3C0G2i60HUZ8WzJOc7EyWX,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-041,0yW2_Hu7jPOhzN47Q1xuvd,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-042,3hpkMCZnXGdQngESO4hMqB,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-043,0GnLJ2yh1QtuE9sA7rNiMa,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-044,1KdWwm8HrJAv15wyil3PL_,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-045,1NM5x5TorRwuWXy_lG0PPJ,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-046,3tYcq0cT9Jme$piD2xXBq2,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-047,3w5BTXVgnLSxbuLB7c1Y3g,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-048,0kPZnZvSfNkxeXAe$cgrUB,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-049,0P6O9mAc1RpgqrbCoKwF3Z,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-050,1vINH5uGTHTwu$flpzLoJU,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-051,3TTHamwC1LO8H7ypRj5Xk2,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-052,0jtu5AXVPOsRx5WFqShNd8,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-053,2jzq6vuiXNYA4R1lh1PzIy,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-054,2s1G$Wr4rNg8o$xNJy_u00,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-055,0ta8lLS65LAxCNHCt4vsjx,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-056,0Xs7yqxJPL19Bb4D497jGj,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-057,1aNixMQATOXg85829s8m4t,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-058,398nWdesTVEhQOokSd69OG,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-059,2lfN3RvZDMPQlF9DD35mzt,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-060,08jbWsA6DIV8HyLVslMvU5,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-061,3143Q3woPSLPKGH9LLy36U,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-062,10CRIVYRLJvApE4WsWYIQk,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-063,0gLcHazYHSeucFRzvIJ8I5,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-064,36BAcmQtLSTPHXoYAWTU6Q,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-065,1KiPGm0QHIEx_74Sv2lbWq,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-066,1NOWCLlVfGR8IHzI37hTen,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-067,1baS$714rJP9QjGHaBA5sZ,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-068,225WXkW0vJXudtqx51yGFS,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-069,3KJfhQ9K1Skw1MzY2KgETp,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-070,1FUa76mq1IYO31CSBrZdbc,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-071,1eJbEth81VTxpYhBg9QTfu,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-072,3vOmWk7GXOXe9l$qV1pMp2,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-073,0IpkH07iPG7vLwp62HHiZb,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-074,3c8bTdCWLQ7P5DMxBQqNI_,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-075,1ZAtG34LPTmQwln5RiEyW$,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-076,2YMQMqwhHGywaHPYWOWqWt,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-077,0EBiUedKHTEOL3eErFrO4A,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-078,3FMjPXsnfGpP0DurOJSLG7,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-079,1xEbI2cTrLRheQA84xs8lP,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-080,1Z04rRnxvP4O2u8O_axddQ,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-081,2XZ_FYS5nSs87P6_RnvUW1,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-082,1Hic1QqMrNgB7Gbzcdnm$C,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-083,3oZzkHiofJ8ulGxpAgcP9S,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-084,1loQVuRNjJyBYb6$AKhAIB,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-085,03rDAEfdXITBL6BEpwl1FD,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-086,31gWpKOaHTl8v1RSm5nFpZ,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-087,1$vnc_buHSh8Q12vn_1WvU,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-088,1SbhZrugbVNfSGbjlz_Nbr,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-089,2XDc0yDWPMTvIEXaQgoC3c,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-090,3M6sWh9PLLZu162WuStDtW,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-091,0FaLduJaPMUgYeuzIOxgGb,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-092,0jJtCTqUPL3ft9tDBgPtwp,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-093,0vzpV254rQa8iHvljY3QM3,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-094,0NWhm4jlzHSAkFoIBLPPc_,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-095,2wQnHNmDDJNBaiMWQamcJH,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-096,3WlWxZ5nrRvOJMOVoAZhhF,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-097,39DT_JyjXQqfJAIXNvmD8s,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-098,1$jUzLQTvNM96K92TadM6N,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-099,2pl_OPPufTjBqa6DXz88LY,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_B02-100,17XM_gLujL8OomUALJg9lL,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_D03,0GtydUzubMWxeS8$uNA2RA,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_I02,2wA21KkBrHfA02Gl2eiITH,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_I03,3Ebh5eESjRseZM_OJbax7z,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_I06,00Qd1HSYfKH8QiDyHu9eeZ,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_S01-001,2JyKjlBSXOcO5cuCq3dnkQ,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_S01-002,0Rtiubi8XK2O80exATHVbN,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-001,0JVtOADojS7hS1W3QoHQrZ,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-002,1LsoqFg0nK2uRcNlusjIon,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-003,2Sexj69MzKvBuvjK6F_Hgl,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-004,2R0yu1MGbNtR_2d3QfJwMi,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-005,3zqIKwKubSrAmC3blv_Mbv,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-006,39pPyKY21OkODw1Q4FuXSt,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-007,0ObqtzWTfOifnZ3j_cQp4J,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-008,3Ru$i9$HbJLgSOsCGag0V9,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-009,01LVPZcrDSBR9URD8oVazO,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-010,0NTWbxatLP$e8VALcJ$XpY,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-011,3oWsssxDXMGxJC1j_U$Dyv,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-012,3$GPjaFUXL2gRwwiHXm2df,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-013,3EF_TcXnHM8Ojrqqx03_rF,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-014,1yYRr2xpnOwuq$NdZFsYPG,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
P2_Y02-015,2JN3EuDlLSeBIf5HIpLJtj,D_check,164omsjYPJa9_Pi5RLjGJg,PK.70.10.D,구역 마무리 검사 / D구역,INPUT,IfcRelAssignsToProcess
